reading_id,city_id,recorded_at,temperature_c,feels_like_c,temp_min_c,temp_max_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,cloudiness_pct,visibility_m,weather_main,weather_description,validation_flag
4110,10,2026-07-08 23:12:30+00:00,16.58,16.43,16.58,16.58,82.0,1018.0,3.07,91,65,10000,Clouds,broken clouds,
4111,11,2026-07-08 23:12:31+00:00,15.0,14.98,15.0,15.0,93.0,1019.0,2.38,81,36,10000,Clouds,scattered clouds,
4112,12,2026-07-08 23:12:32+00:00,19.92,19.43,19.92,19.92,56.0,1016.0,0.89,300,100,10000,Clouds,overcast clouds,
4113,13,2026-07-08 23:12:33+00:00,22.8,22.81,22.8,22.8,64.0,1017.0,0.92,35,100,10000,Clouds,overcast clouds,
4114,14,2026-07-08 23:12:34+00:00,23.39,23.56,23.39,23.39,68.0,1011.0,0.82,241,41,10000,Clouds,scattered clouds,
4115,15,2026-07-08 23:12:35+00:00,13.51,13.03,13.51,13.51,81.0,1018.0,1.6,283,100,10000,Clouds,overcast clouds,
4116,16,2026-07-08 23:12:36+00:00,22.01,21.91,22.01,22.01,63.0,1012.0,3.41,182,89,10000,Rain,light rain,
4117,17,2026-07-08 23:12:38+00:00,24.49,25.16,24.49,24.49,83.0,1014.0,7.3,191,80,10000,Rain,light rain,
4118,18,2026-07-08 23:12:39+00:00,32.56,35.96,32.56,32.56,52.0,1004.0,2.75,197,95,10000,Clouds,overcast clouds,
4119,19,2026-07-08 23:12:40+00:00,16.64,16.4,16.64,16.64,78.0,1014.0,2.41,248,23,10000,Clouds,few clouds,
4120,20,2026-07-08 23:12:41+00:00,22.2,21.94,22.2,22.2,56.0,1014.0,1.19,158,100,10000,Clouds,overcast clouds,
4121,21,2026-07-08 23:12:42+00:00,13.6,12.5,13.6,13.6,57.0,1019.0,1.49,175,43,10000,Clouds,scattered clouds,
4122,22,2026-07-08 23:12:43+00:00,19.57,19.44,19.57,19.57,71.0,1017.0,0.37,154,100,10000,Clouds,overcast clouds,
4123,23,2026-07-08 23:12:44+00:00,25.67,25.49,25.67,25.67,46.0,1014.0,0.57,182,100,10000,Clouds,overcast clouds,
4124,24,2026-07-08 23:12:45+00:00,20.66,21.31,20.66,20.66,97.0,1016.0,1.96,262,100,10000,Clouds,overcast clouds,
4125,25,2026-07-08 23:12:46+00:00,24.28,25.22,24.28,24.28,94.0,1016.0,2.1,195,100,10000,Rain,light rain,
4126,26,2026-07-08 23:12:47+00:00,24.55,24.89,24.55,24.55,70.0,1013.0,0.92,123,100,10000,Clouds,overcast clouds,
4127,27,2026-07-08 23:11:15+00:00,31.08,30.87,31.08,31.08,39.0,1010.0,1.99,148,95,10000,Clouds,overcast clouds,
4128,28,2026-07-08 23:12:50+00:00,22.77,23.4,22.77,22.77,88.0,1016.0,2.91,196,82,10000,Clouds,broken clouds,
4129,29,2026-07-08 23:12:51+00:00,25.37,26.36,25.37,25.37,92.0,1016.0,4.99,226,100,10000,Rain,light rain,
4130,1,2026-07-09 03:42:05+00:00,13.05,12.84,13.05,13.05,93.0,1019.0,0.91,155,29,10000,Clouds,scattered clouds,
4131,2,2026-07-09 03:42:48+00:00,22.8,23.46,22.8,22.8,89.0,1016.0,4.49,205,55,10000,Rain,light rain,
4132,3,2026-07-09 03:42:49+00:00,17.97,17.86,17.97,17.97,78.0,1015.0,0.5,24,95,10000,Clouds,overcast clouds,
4133,4,2026-07-09 03:42:50+00:00,22.5,22.97,22.5,22.5,83.0,1017.0,2.09,176,77,10000,Clouds,broken clouds,
4134,9,2026-07-09 03:42:51+00:00,17.69,17.55,17.69,17.69,78.0,1016.0,2.05,56,53,10000,Clouds,broken clouds,
4135,10,2026-07-09 03:42:52+00:00,14.48,14.44,14.48,14.48,94.0,1018.0,2.05,82,22,10000,Clouds,few clouds,
4136,11,2026-07-09 03:42:53+00:00,14.16,14.11,14.16,14.16,95.0,1020.0,1.61,111,57,10000,Clouds,broken clouds,
4137,12,2026-07-09 03:42:55+00:00,17.14,16.66,17.14,17.14,67.0,1016.0,2.24,310,100,10000,Clouds,overcast clouds,
4138,13,2026-07-09 03:42:56+00:00,21.44,21.42,21.44,21.44,68.0,1016.0,1.16,41,99,10000,Clouds,overcast clouds,
4139,14,2026-07-09 03:42:57+00:00,20.92,21.34,20.92,20.92,87.0,1013.0,1.09,210,100,10000,Rain,light rain,
4140,15,2026-07-09 03:40:03+00:00,14.41,13.94,14.41,14.41,78.0,1018.0,1.26,288,99,10000,Clouds,overcast clouds,
4141,16,2026-07-09 03:42:59+00:00,22.25,22.1,22.25,22.25,60.0,1014.0,4.19,167,100,10000,Clouds,overcast clouds,
4142,17,2026-07-09 03:43:00+00:00,24.99,25.61,24.99,24.99,79.0,1015.0,7.23,198,38,10000,Clouds,scattered clouds,
4143,18,2026-07-09 03:43:02+00:00,33.39,36.79,33.39,33.39,49.0,1005.0,3.53,246,95,10000,Clouds,overcast clouds,
4144,19,2026-07-09 03:43:03+00:00,19.44,18.77,19.44,19.44,51.0,1014.0,1.92,301,84,10000,Clouds,broken clouds,
4145,20,2026-07-09 03:43:04+00:00,18.72,18.74,18.72,18.72,80.0,1015.0,1.27,253,99,10000,Clouds,overcast clouds,
4146,21,2026-07-09 03:43:05+00:00,10.25,9.29,10.25,10.25,75.0,1020.0,1.35,127,34,10000,Clouds,scattered clouds,
4147,22,2026-07-09 03:43:06+00:00,17.77,17.74,17.77,17.77,82.0,1017.0,0.39,85,100,10000,Clouds,overcast clouds,
4148,23,2026-07-09 03:43:07+00:00,21.7,21.7,21.7,21.7,68.0,1014.0,1.82,254,98,10000,Clouds,overcast clouds,
4149,24,2026-07-09 03:43:09+00:00,20.18,20.81,20.18,20.18,98.0,1014.0,1.34,270,100,10000,Clouds,overcast clouds,
4150,25,2026-07-09 03:43:10+00:00,23.7,24.63,23.7,23.7,96.0,1014.0,1.58,201,100,10000,Rain,light rain,
4151,26,2026-07-09 03:43:11+00:00,21.67,22.24,21.67,21.67,90.0,1013.0,0.83,124,91,10000,Rain,light rain,
4152,27,2026-07-09 03:43:12+00:00,28.52,29.16,28.52,28.52,51.0,1010.0,2.74,195,85,10000,Clouds,overcast clouds,
4153,28,2026-07-09 03:43:13+00:00,22.2,22.77,22.2,22.2,88.0,1014.0,2.7,181,100,10000,Clouds,overcast clouds,
4154,29,2026-07-09 03:43:14+00:00,24.96,25.94,24.96,24.96,93.0,1014.0,4.4,226,100,5846,Rain,moderate rain,
4155,1,2026-07-09 07:41:01+00:00,20.12,19.81,20.12,20.12,62.0,1019.0,1.53,174,87,10000,Clouds,overcast clouds,
4156,2,2026-07-09 07:41:02+00:00,26.14,26.14,26.14,26.14,72.0,1018.0,6.66,175,80,10000,Rain,light rain,
4157,3,2026-07-09 07:41:03+00:00,28.28,27.84,28.28,28.28,39.0,1014.0,1.96,184,36,10000,Clouds,scattered clouds,
4158,4,2026-07-09 07:41:04+00:00,28.58,29.13,28.58,28.58,50.0,1018.0,4.36,146,85,10000,Clouds,overcast clouds,
4159,9,2026-07-09 07:41:05+00:00,25.37,25.35,25.37,25.37,53.0,1015.0,0.79,89,50,10000,Clouds,scattered clouds,
4160,10,2026-07-09 07:41:06+00:00,22.48,22.25,22.48,22.48,56.0,1019.0,4.74,100,76,10000,Clouds,broken clouds,
4161,11,2026-07-09 07:41:07+00:00,18.34,18.19,18.34,18.34,75.0,1020.0,2.11,114,98,10000,Clouds,overcast clouds,
4162,12,2026-07-09 07:41:08+00:00,22.14,21.69,22.14,22.14,49.0,1017.0,4.02,210,100,10000,Clouds,overcast clouds,
4163,13,2026-07-09 07:41:09+00:00,27.04,27.58,27.04,27.04,52.0,1016.0,0.36,243,100,10000,Clouds,overcast clouds,
4164,14,2026-07-09 07:41:11+00:00,31.94,33.35,31.94,31.94,46.0,1013.0,0.45,92,94,10000,Clouds,overcast clouds,
4165,15,2026-07-09 07:41:12+00:00,16.65,16.09,16.65,16.65,66.0,1018.0,0.89,266,100,10000,Clouds,overcast clouds,
4166,16,2026-07-09 07:41:13+00:00,31.82,30.4,31.82,31.82,28.0,1011.0,3.92,301,100,10000,Clouds,overcast clouds,
4167,17,2026-07-09 07:41:14+00:00,26.66,26.66,26.66,26.66,70.0,1016.0,8.14,198,74,10000,Clouds,broken clouds,
4168,18,2026-07-09 07:41:15+00:00,36.18,40.24,36.18,36.18,42.0,1005.0,2.56,340,100,10000,Clouds,overcast clouds,
4169,19,2026-07-09 07:41:16+00:00,23.8,23.2,23.8,23.8,37.0,1014.0,4.88,34,100,10000,Clouds,overcast clouds,
4170,20,2026-07-09 07:41:17+00:00,24.72,24.76,24.72,24.72,58.0,1016.0,2.05,235,94,10000,Clouds,overcast clouds,
4171,21,2026-07-09 07:41:18+00:00,20.77,20.03,20.77,20.77,43.0,1019.0,2.82,120,18,10000,Clouds,few clouds,
4172,22,2026-07-09 07:41:19+00:00,21.78,21.82,21.78,21.78,69.0,1017.0,0.94,215,100,10000,Rain,light rain,
4173,23,2026-07-09 07:41:20+00:00,25.75,25.87,25.75,25.75,57.0,1016.0,1.87,237,86,10000,Clouds,overcast clouds,
4174,24,2026-07-09 07:41:22+00:00,22.06,22.59,22.06,22.06,87.0,1017.0,1.63,268,100,10000,Clouds,overcast clouds,
4175,25,2026-07-09 07:41:23+00:00,24.74,25.65,24.74,24.74,91.0,1016.0,2.08,212,100,10000,Rain,moderate rain,
4176,26,2026-07-09 07:41:24+00:00,29.1,31.53,29.1,29.1,62.0,1014.0,0.76,186,37,10000,Clouds,scattered clouds,
4177,27,2026-07-09 07:41:25+00:00,33.68,34.65,33.68,33.68,39.0,1011.0,4.62,188,83,10000,Clouds,broken clouds,
4178,28,2026-07-09 07:41:26+00:00,23.8,24.25,23.8,23.8,77.0,1016.0,2.72,186,100,10000,Clouds,overcast clouds,
4179,29,2026-07-09 07:41:27+00:00,25.28,26.21,25.28,25.28,90.0,1016.0,4.13,226,100,6846,Rain,light rain,
4180,1,2026-07-09 11:18:27+00:00,23.17,22.85,23.17,23.17,50.0,1015.0,2.56,136,89,10000,Clouds,overcast clouds,
4181,2,2026-07-09 11:18:28+00:00,27.15,28.76,27.15,27.15,66.0,1016.0,6.69,165,66,10000,Clouds,broken clouds,
4182,3,2026-07-09 11:18:30+00:00,26.38,26.38,26.38,26.38,47.0,1012.0,3.76,161,60,10000,Clouds,broken clouds,
4183,4,2026-07-09 11:18:31+00:00,28.12,28.87,28.12,28.12,53.0,1016.0,5.06,136,75,10000,Clouds,broken clouds,
4184,9,2026-07-09 11:18:33+00:00,26.95,27.25,26.95,26.95,48.0,1012.0,2.5,267,25,10000,Clouds,scattered clouds,
4185,10,2026-07-09 11:18:34+00:00,26.83,26.65,26.83,26.83,38.0,1014.0,3.18,109,76,10000,Clouds,broken clouds,
4186,11,2026-07-09 11:18:36+00:00,21.66,21.45,21.66,21.66,60.0,1017.0,3.83,124,92,10000,Clouds,overcast clouds,
4187,12,2026-07-09 11:18:38+00:00,26.03,26.03,26.03,26.03,39.0,1013.0,1.34,220,87,10000,Clouds,overcast clouds,
4188,13,2026-07-09 11:18:39+00:00,28.37,28.98,28.37,28.37,51.0,1013.0,2.78,192,100,10000,Clouds,overcast clouds,
4189,14,2026-07-09 11:18:41+00:00,36.34,37.52,36.34,36.34,33.0,1010.0,0.53,97,79,10000,Clouds,broken clouds,
4190,15,2026-07-09 11:18:42+00:00,21.25,20.68,21.25,21.25,48.0,1013.0,1.82,191,99,10000,Rain,light rain,
4191,16,2026-07-09 11:18:44+00:00,33.51,31.73,33.51,33.51,23.0,1008.0,5.82,344,100,10000,Clouds,overcast clouds,
4192,17,2026-07-09 11:18:45+00:00,26.85,28.61,26.85,26.85,70.0,1014.0,8.09,198,42,10000,Clouds,scattered clouds,
4193,18,2026-07-09 11:18:47+00:00,35.91,41.21,35.91,35.91,46.0,1002.0,4.63,63,100,10000,Clouds,overcast clouds,
4194,19,2026-07-09 11:18:48+00:00,24.71,24.05,24.71,24.71,31.0,1011.0,4.77,20,97,10000,Clouds,overcast clouds,
4195,20,2026-07-09 11:18:50+00:00,32.56,31.6,32.56,32.56,31.0,1013.0,1.76,240,67,10000,Clouds,broken clouds,
4196,21,2026-07-09 11:18:51+00:00,26.75,26.23,26.75,26.75,29.0,1015.0,1.41,97,24,10000,Clouds,few clouds,
4197,22,2026-07-09 11:18:53+00:00,23.45,23.42,23.45,23.45,60.0,1015.0,1.27,227,100,10000,Rain,light rain,
4198,23,2026-07-09 11:18:54+00:00,32.5,31.81,32.5,32.5,33.0,1013.0,1.89,217,58,10000,Clouds,broken clouds,
4199,24,2026-07-09 11:18:56+00:00,25.02,25.48,25.02,25.02,73.0,1015.0,1.71,264,100,10000,Clouds,overcast clouds,
4200,25,2026-07-09 11:18:57+00:00,25.75,26.65,25.75,25.75,87.0,1015.0,3.16,226,100,10000,Rain,moderate rain,
4201,26,2026-07-09 11:18:59+00:00,35.1,37.71,35.1,35.1,41.0,1011.0,0.94,136,47,10000,Clouds,scattered clouds,
4202,27,2026-07-09 11:19:01+00:00,38.37,39.08,38.37,38.37,27.0,1009.0,3.62,168,72,10000,Clouds,broken clouds,
4203,28,2026-07-09 11:19:02+00:00,26.49,26.49,26.49,26.49,67.0,1015.0,2.89,234,100,10000,Clouds,overcast clouds,
4204,29,2026-07-09 11:19:04+00:00,25.4,26.32,25.4,25.4,89.0,1016.0,1.67,228,100,6684,Rain,light rain,
4205,1,2026-07-09 15:18:02+00:00,20.12,19.83,20.12,20.12,63.0,1015.0,3.25,100,84,10000,Clouds,broken clouds,
4206,2,2026-07-09 15:19:26+00:00,25.35,25.9,25.35,25.35,75.0,1015.0,6.03,165,70,10000,Clouds,broken clouds,
4207,3,2026-07-09 15:19:28+00:00,24.15,24.06,24.15,24.15,55.0,1011.0,2.2,170,93,10000,Clouds,overcast clouds,
4208,4,2026-07-09 15:11:39+00:00,25.79,26.1,25.79,25.79,64.0,1015.0,4.85,140,42,10000,Clouds,scattered clouds,
4209,9,2026-07-09 15:19:30+00:00,24.46,24.68,24.46,24.46,66.0,1012.0,3.8,251,23,10000,Clouds,few clouds,
4210,10,2026-07-09 15:19:32+00:00,24.75,24.4,24.75,24.75,43.0,1013.0,3.15,94,100,10000,Clouds,overcast clouds,
4211,11,2026-07-09 15:19:33+00:00,19.64,19.41,19.64,19.64,67.0,1016.0,3.68,117,99,10000,Clouds,overcast clouds,
4212,12,2026-07-09 15:19:35+00:00,27.14,26.68,27.14,27.14,34.0,1011.0,1.34,150,100,10000,Clouds,overcast clouds,
4213,13,2026-07-09 15:19:37+00:00,26.74,27.89,26.74,26.74,62.0,1012.0,2.99,185,100,10000,Rain,light rain,
4214,14,2026-07-09 15:19:38+00:00,34.1,34.41,34.1,34.1,35.0,1007.0,0.59,160,60,10000,Clouds,broken clouds,
4215,15,2026-07-09 15:19:40+00:00,14.73,14.3,14.73,14.73,78.0,1016.0,3.15,48,100,10000,Rain,moderate rain,
4216,16,2026-07-09 15:19:41+00:00,31.2,29.85,31.2,31.2,29.0,1007.0,4.16,15,90,10000,Clouds,overcast clouds,
4217,17,2026-07-09 15:19:43+00:00,25.21,25.82,25.21,25.21,78.0,1014.0,6.6,197,11,10000,Clouds,few clouds,
4218,18,2026-07-09 15:19:44+00:00,33.97,40.88,33.97,33.97,57.0,1001.0,3.48,70,82,10000,Clouds,broken clouds,
4219,19,2026-07-09 15:19:46+00:00,21.3,20.82,21.3,21.3,51.0,1012.0,3.09,10,63,10000,Rain,light rain,
4220,20,2026-07-09 15:19:47+00:00,34.68,33.06,34.68,34.68,23.0,1009.0,1.1,261,85,10000,Clouds,overcast clouds,
4221,21,2026-07-09 15:19:48+00:00,25.02,24.36,25.02,25.02,30.0,1013.0,0.23,58,12,10000,Clouds,few clouds,
4222,22,2026-07-09 15:19:50+00:00,22.05,22.11,22.05,22.05,69.0,1014.0,0.53,117,100,10000,Rain,light rain,
4223,23,2026-07-09 15:19:52+00:00,35.29,33.64,35.29,35.29,22.0,1009.0,0.77,165,99,10000,Clouds,overcast clouds,
4224,24,2026-07-09 15:19:53+00:00,24.04,24.75,24.04,24.04,86.0,1012.0,1.78,263,100,5704,Rain,light rain,
4225,25,2026-07-09 15:19:55+00:00,25.9,26.77,25.9,25.9,85.0,1012.0,3.35,228,100,10000,Rain,light rain,
4226,26,2026-07-09 15:19:56+00:00,31.65,33.09,31.65,31.65,47.0,1007.0,1.17,16,72,10000,Clouds,broken clouds,
4227,27,2026-07-09 15:19:57+00:00,38.88,38.36,38.88,38.88,22.0,1005.0,4.67,122,81,10000,Clouds,broken clouds,
4228,28,2026-07-09 15:19:59+00:00,25.58,26.1,25.58,25.58,73.0,1013.0,4.97,258,100,10000,Clouds,overcast clouds,
4229,29,2026-07-09 15:20:00+00:00,25.0,25.91,25.0,25.0,90.0,1013.0,3.95,220,100,10000,Rain,light rain,
4230,1,2026-07-09 18:00:10+00:00,16.9,16.71,16.9,16.9,79.0,1018.0,2.97,79,73,10000,Rain,light rain,
4231,2,2026-07-09 18:00:00+00:00,24.16,24.77,24.16,24.16,82.0,1016.0,5.94,172,62,10000,Clouds,broken clouds,
4232,3,2026-07-09 18:00:13+00:00,19.74,19.7,19.74,19.74,74.0,1013.0,1.17,142,97,10000,Clouds,overcast clouds,
4233,4,2026-07-09 18:00:14+00:00,23.39,23.9,23.39,23.39,81.0,1017.0,3.47,125,28,10000,Clouds,scattered clouds,
4234,9,2026-07-09 18:00:16+00:00,20.3,20.32,20.3,20.3,74.0,1015.0,1.06,60,18,10000,Clouds,few clouds,
4235,10,2026-07-09 18:00:18+00:00,20.41,20.15,20.41,20.41,63.0,1016.0,5.11,83,85,10000,Clouds,overcast clouds,
4236,11,2026-07-09 18:00:19+00:00,16.13,15.91,16.13,16.13,81.0,1018.0,1.93,78,90,10000,Clouds,overcast clouds,
4237,12,2026-07-09 18:00:21+00:00,20.2,19.92,20.2,20.2,63.0,1015.0,1.79,307,100,10000,Clouds,overcast clouds,
4238,13,2026-07-09 18:00:22+00:00,24.4,24.75,24.4,24.4,71.0,1014.0,1.13,149,100,10000,Clouds,overcast clouds,
4239,14,2026-07-09 18:00:24+00:00,27.15,27.63,27.15,27.15,51.0,1009.0,0.87,202,51,10000,Clouds,broken clouds,
4240,15,2026-07-09 18:00:26+00:00,14.62,14.15,14.62,14.62,77.0,1016.0,2.37,329,100,10000,Rain,light rain,
4241,16,2026-07-09 18:00:27+00:00,23.41,23.5,23.41,23.41,65.0,1012.0,9.52,163,93,10000,Clouds,overcast clouds,
4242,17,2026-07-09 18:00:29+00:00,24.82,25.47,24.82,24.82,81.0,1015.0,6.04,202,18,10000,Clouds,few clouds,
4243,18,2026-07-09 18:00:14+00:00,34.05,39.2,34.05,34.05,52.0,1003.0,1.85,290,81,10000,Clouds,broken clouds,
4244,19,2026-07-09 18:00:31+00:00,19.73,19.27,19.73,19.73,58.0,1014.0,1.58,279,69,10000,Clouds,broken clouds,
4245,20,2026-07-09 18:00:33+00:00,27.58,27.19,27.58,27.58,38.0,1011.0,2.59,252,86,10000,Clouds,overcast clouds,
4246,21,2026-07-09 18:00:34+00:00,18.19,17.21,18.19,18.19,44.0,1016.0,0.73,130,10,10000,Clear,clear sky,
4247,22,2026-07-09 18:00:36+00:00,18.62,18.65,18.62,18.62,81.0,1017.0,1.81,38,100,10000,Clouds,overcast clouds,
4248,23,2026-07-09 18:00:37+00:00,30.02,29.01,30.02,30.02,33.0,1010.0,2.45,269,96,10000,Clouds,overcast clouds,
4249,24,2026-07-09 18:00:39+00:00,20.41,21.07,20.41,20.41,98.0,1014.0,2.05,260,100,10000,Clouds,overcast clouds,
4250,25,2026-07-09 18:00:41+00:00,24.08,24.95,24.08,24.08,92.0,1013.0,2.25,226,100,10000,Rain,light rain,
4251,26,2026-07-09 18:00:42+00:00,25.4,25.93,25.4,25.4,74.0,1010.0,0.64,181,81,10000,Rain,light rain,
4252,27,2026-07-09 18:00:44+00:00,35.37,35.21,35.37,35.37,30.0,1006.0,1.82,219,90,10000,Clouds,overcast clouds,
4253,28,2026-07-09 18:00:45+00:00,23.69,24.26,23.69,23.69,82.0,1014.0,4.27,256,99,10000,Clouds,overcast clouds,
4254,29,2026-07-09 18:00:47+00:00,24.96,25.89,24.96,24.96,91.0,1014.0,4.79,234,100,10000,Rain,light rain,
4255,1,2026-07-09 20:00:36+00:00,16.03,15.96,16.03,16.03,87.0,1019.0,1.47,50,96,10000,Rain,light rain,
4256,2,2026-07-09 20:00:38+00:00,24.4,25.04,24.4,24.4,82.0,1017.0,6.4,163,100,10000,Clouds,overcast clouds,
4257,3,2026-07-09 20:00:39+00:00,19.29,19.29,19.29,19.29,77.0,1014.0,1.08,198,98,10000,Clouds,overcast clouds,
4258,4,2026-07-09 20:00:41+00:00,23.96,24.45,23.96,23.96,78.0,1017.0,3.76,132,99,10000,Clouds,overcast clouds,
4259,9,2026-07-09 20:00:42+00:00,19.99,20.03,19.99,19.99,76.0,1015.0,1.91,88,25,10000,Clouds,scattered clouds,
4260,10,2026-07-09 20:00:44+00:00,19.74,19.57,19.74,19.74,69.0,1017.0,4.98,88,86,10000,Clouds,overcast clouds,
4261,11,2026-07-09 20:00:46+00:00,15.81,15.67,15.81,15.81,85.0,1019.0,2.08,84,77,10000,Clouds,broken clouds,
4262,12,2026-07-09 20:00:47+00:00,18.61,18.51,18.61,18.61,76.0,1017.0,1.34,357,100,10000,Rain,light rain,
4263,13,2026-07-09 20:00:49+00:00,24.21,24.51,24.21,24.21,70.0,1016.0,0.61,3,99,10000,Clouds,overcast clouds,
4264,14,2026-07-09 20:00:50+00:00,25.92,26.03,25.92,25.92,56.0,1010.0,1.58,252,39,10000,Clouds,scattered clouds,
4265,15,2026-07-09 20:00:52+00:00,14.69,14.15,14.69,14.69,74.0,1017.0,0.73,315,100,10000,Clouds,overcast clouds,
4266,16,2026-07-09 20:00:53+00:00,22.21,22.29,22.21,22.21,69.0,1013.0,7.52,168,67,10000,Rain,light rain,
4267,17,2026-07-09 20:00:55+00:00,24.64,25.33,24.64,24.64,83.0,1015.0,5.71,197,10,10000,Clear,clear sky,
4268,18,2026-07-09 19:54:08+00:00,33.98,37.38,33.98,33.98,47.0,1004.0,3.55,184,99,10000,Clouds,overcast clouds,
4269,19,2026-07-09 20:00:58+00:00,19.65,19.13,19.65,19.65,56.0,1014.0,1.45,244,100,10000,Clouds,overcast clouds,
4270,20,2026-07-09 20:00:57+00:00,25.32,25.11,25.32,25.32,46.0,1012.0,1.84,246,100,10000,Clouds,overcast clouds,
4271,21,2026-07-09 20:01:00+00:00,16.09,15.11,16.09,16.09,52.0,1018.0,1.94,179,4,10000,Clear,clear sky,
4272,22,2026-07-09 20:01:01+00:00,18.39,18.43,18.39,18.39,82.0,1018.0,0.66,55,100,10000,Clouds,overcast clouds,
4273,23,2026-07-09 20:01:03+00:00,27.92,27.6,27.92,27.92,40.0,1012.0,2.07,262,100,10000,Clouds,overcast clouds,
4274,24,2026-07-09 19:51:52+00:00,20.2,20.86,20.2,20.2,99.0,1015.0,1.66,253,100,9635,Clouds,overcast clouds,
4275,25,2026-07-09 20:01:05+00:00,23.77,24.66,23.77,23.77,94.0,1014.0,1.84,212,100,10000,Rain,light rain,
4276,26,2026-07-09 20:01:07+00:00,23.94,24.43,23.94,23.94,78.0,1011.0,1.25,225,100,10000,Rain,light rain,
4277,27,2026-07-09 20:01:08+00:00,34.67,33.83,34.67,34.67,28.0,1007.0,1.78,144,100,10000,Clouds,overcast clouds,
4278,28,2026-07-09 20:01:10+00:00,23.94,24.56,23.94,23.94,83.0,1015.0,3.98,229,100,10000,Clouds,overcast clouds,
4279,29,2026-07-09 20:01:11+00:00,25.09,26.03,25.09,25.09,91.0,1015.0,4.5,237,100,10000,Clouds,overcast clouds,
4280,1,2026-07-09 22:25:41+00:00,15.39,15.33,15.39,15.39,90.0,1018.0,0.93,29,91,10000,Clouds,overcast clouds,
4281,2,2026-07-09 22:26:07+00:00,24.19,24.81,24.19,24.19,82.0,1016.0,6.31,158,82,10000,Clouds,broken clouds,
4282,3,2026-07-09 22:26:08+00:00,18.43,18.44,18.43,18.43,81.0,1014.0,0.94,276,99,10000,Clouds,overcast clouds,
4283,4,2026-07-09 22:26:09+00:00,23.45,23.94,23.45,23.45,80.0,1016.0,3.61,138,92,10000,Clouds,overcast clouds,
4284,9,2026-07-09 22:26:10+00:00,18.89,18.92,18.89,18.89,80.0,1015.0,2.32,81,18,10000,Clouds,few clouds,
4285,10,2026-07-09 22:26:11+00:00,18.21,18.12,18.21,18.21,78.0,1016.0,4.97,86,72,10000,Clouds,broken clouds,
4286,11,2026-07-09 22:26:12+00:00,15.5,15.48,15.5,15.5,91.0,1019.0,1.72,76,76,10000,Clouds,broken clouds,
4287,12,2026-07-09 22:26:14+00:00,18.23,18.15,18.23,18.23,78.0,1016.0,1.29,307,100,10000,Clouds,overcast clouds,
4288,13,2026-07-09 22:26:15+00:00,23.49,23.75,23.49,23.49,71.0,1015.0,1.05,25,99,10000,Clouds,overcast clouds,
4289,14,2026-07-09 22:26:16+00:00,23.85,24.09,23.85,23.85,69.0,1010.0,1.87,194,57,10000,Rain,light rain,
4290,15,2026-07-09 22:26:17+00:00,14.13,13.61,14.13,14.13,77.0,1017.0,1.5,319,100,10000,Clouds,overcast clouds,
4291,16,2026-07-09 22:26:18+00:00,22.13,22.12,22.13,22.13,66.0,1012.0,7.99,168,40,10000,Rain,light rain,
4292,17,2026-07-09 22:26:19+00:00,24.49,25.14,24.49,24.49,82.0,1014.0,6.1,195,13,10000,Clouds,few clouds,
4293,18,2026-07-09 22:26:20+00:00,33.13,36.55,33.13,33.13,50.0,1003.0,4.93,192,99,10000,Clouds,overcast clouds,
4294,19,2026-07-09 22:26:21+00:00,17.93,17.45,17.93,17.93,64.0,1014.0,1.3,287,98,10000,Rain,light rain,
4295,20,2026-07-09 22:26:23+00:00,23.9,23.65,23.9,23.9,50.0,1013.0,1.83,217,100,10000,Clouds,overcast clouds,
4296,21,2026-07-09 22:24:03+00:00,14.57,13.57,14.57,14.57,57.0,1018.0,1.49,195,2,10000,Clear,clear sky,
4297,22,2026-07-09 22:26:25+00:00,18.36,18.42,18.36,18.36,83.0,1017.0,1.07,81,100,10000,Rain,light rain,
4298,23,2026-07-09 22:26:26+00:00,26.91,26.95,26.91,26.91,43.0,1013.0,1.48,234,100,10000,Clouds,overcast clouds,
4299,24,2026-07-09 22:26:27+00:00,20.22,20.86,20.22,20.22,98.0,1016.0,1.33,255,100,10000,Clouds,overcast clouds,
4300,25,2026-07-09 22:26:28+00:00,23.56,24.45,23.56,23.56,95.0,1015.0,1.61,203,100,10000,Rain,light rain,
4301,26,2026-07-09 22:26:29+00:00,22.15,22.9,22.15,22.15,95.0,1013.0,1.24,239,100,10000,Rain,light rain,
4302,27,2026-07-09 22:26:31+00:00,33.17,32.69,33.17,33.17,33.0,1009.0,0.65,185,95,10000,Clouds,overcast clouds,
4303,28,2026-07-09 22:26:32+00:00,23.9,24.51,23.9,23.9,83.0,1015.0,3.92,235,100,10000,Clouds,overcast clouds,
4304,29,2026-07-09 22:26:33+00:00,25.11,26.05,25.11,25.11,91.0,1015.0,4.22,228,100,10000,Rain,light rain,
4305,1,2026-07-10 00:09:06+00:00,15.48,15.49,15.48,15.48,92.0,1017.0,1.38,145,92,10000,Clouds,overcast clouds,
4306,2,2026-07-10 00:09:11+00:00,21.64,22.29,21.64,21.64,93.0,1016.0,2.09,177,57,10000,Clouds,broken clouds,
4307,3,2026-07-10 00:09:12+00:00,16.73,16.76,16.73,16.73,88.0,1013.0,1.03,241,100,10000,Clouds,overcast clouds,
